booking_id,company_id,partner_id,booked_at,booking_status,fare_idr
gocepat_ord_02906,gocepat,gocepat_cust_0114,2026-04-20,completed,3132434
gocepat_ord_02669,gocepat,gocepat_cust_0035,2026-04-21,completed,20633361
gocepat_ord_02674,gocepat,gocepat_cust_0256,2026-04-21,completed,23970338
gocepat_ord_02736,gocepat,gocepat_cust_0229,2026-04-21,completed,6689763
gocepat_ord_02779,gocepat,gocepat_cust_0337,2026-04-21,completed,6264868
gocepat_ord_02819,gocepat,gocepat_cust_0103,2026-04-21,completed,20560638
gocepat_ord_02825,gocepat,gocepat_cust_0164,2026-04-21,completed,25310629
gocepat_ord_02830,gocepat,gocepat_cust_0017,2026-04-21,completed,5693354
gocepat_ord_02857,gocepat,gocepat_cust_0023,2026-04-21,completed,15898368
gocepat_ord_02859,gocepat,gocepat_cust_0306,2026-04-21,completed,4802704
gocepat_ord_02874,gocepat,gocepat_cust_0089,2026-04-21,completed,21649624
gocepat_ord_02899,gocepat,gocepat_cust_0226,2026-04-21,completed,4330720
gocepat_ord_02912,gocepat,gocepat_cust_0308,2026-04-21,completed,21940905
gocepat_ord_02919,gocepat,gocepat_cust_0089,2026-04-21,completed,6264868
gocepat_ord_02978,gocepat,gocepat_cust_0327,2026-04-21,completed,12481086
gocepat_ord_02655,gocepat,gocepat_cust_0419,2026-04-22,completed,18224395
gocepat_ord_02700,gocepat,gocepat_cust_0133,2026-04-22,completed,1286771
gocepat_ord_02717,gocepat,gocepat_cust_0411,2026-04-22,completed,10288455
gocepat_ord_02770,gocepat,gocepat_cust_0409,2026-04-22,cancelled,3499320
gocepat_ord_02771,gocepat,gocepat_cust_0061,2026-04-22,cancelled,4905191
gocepat_ord_02780,gocepat,gocepat_cust_0435,2026-04-22,completed,22095005
gocepat_ord_02793,gocepat,gocepat_cust_0265,2026-04-22,completed,7318979
gocepat_ord_02795,gocepat,gocepat_cust_0199,2026-04-22,cancelled,1319581
gocepat_ord_02804,gocepat,gocepat_cust_0204,2026-04-22,completed,21328900
gocepat_ord_02872,gocepat,gocepat_cust_0040,2026-04-22,completed,4076364
gocepat_ord_02951,gocepat,gocepat_cust_0272,2026-04-22,completed,5985438
gocepat_ord_02982,gocepat,gocepat_cust_0258,2026-04-22,completed,7437629
gocepat_ord_02993,gocepat,gocepat_cust_0290,2026-04-22,completed,17654677
gocepat_ord_03001,gocepat,gocepat_cust_0238,2026-04-22,completed,4098676
gocepat_ord_02690,gocepat,gocepat_cust_0101,2026-04-23,completed,3049307
gocepat_ord_02713,gocepat,gocepat_cust_0202,2026-04-23,completed,3833420
gocepat_ord_02723,gocepat,gocepat_cust_0416,2026-04-23,completed,17882617
gocepat_ord_02729,gocepat,gocepat_cust_0193,2026-04-23,completed,10090648
gocepat_ord_02739,gocepat,gocepat_cust_0217,2026-04-23,completed,9346024
gocepat_ord_02754,gocepat,gocepat_cust_0366,2026-04-23,completed,16643920
gocepat_ord_02836,gocepat,gocepat_cust_0419,2026-04-23,cancelled,2240645
gocepat_ord_02860,gocepat,gocepat_cust_0122,2026-04-23,cancelled,1187334
gocepat_ord_02876,gocepat,gocepat_cust_0032,2026-04-23,completed,19062386
gocepat_ord_02996,gocepat,gocepat_cust_0237,2026-04-23,completed,15554628
gocepat_ord_03005,gocepat,gocepat_cust_0049,2026-04-23,completed,4330720
gocepat_ord_02652,gocepat,gocepat_cust_0245,2026-04-24,completed,16055021
gocepat_ord_02748,gocepat,gocepat_cust_0157,2026-04-24,completed,28324344
gocepat_ord_02763,gocepat,gocepat_cust_0040,2026-04-24,completed,22254452
gocepat_ord_02766,gocepat,gocepat_cust_0433,2026-04-24,cancelled,2263052
gocepat_ord_02768,gocepat,gocepat_cust_0300,2026-04-24,completed,8146713
gocepat_ord_02891,gocepat,gocepat_cust_0448,2026-04-24,completed,20950743
gocepat_ord_02914,gocepat,gocepat_cust_0145,2026-04-24,cancelled,167058
gocepat_ord_02667,gocepat,gocepat_cust_0117,2026-04-25,completed,14656219
gocepat_ord_02686,gocepat,gocepat_cust_0078,2026-04-25,completed,16972056
gocepat_ord_02704,gocepat,gocepat_cust_0086,2026-04-25,cancelled,4119418
gocepat_ord_02705,gocepat,gocepat_cust_0331,2026-04-25,completed,11062792
gocepat_ord_02710,gocepat,gocepat_cust_0428,2026-04-25,cancelled,936571
gocepat_ord_02760,gocepat,gocepat_cust_0285,2026-04-25,completed,26652885
gocepat_ord_02782,gocepat,gocepat_cust_0311,2026-04-25,completed,15796289
gocepat_ord_02794,gocepat,gocepat_cust_0193,2026-04-25,completed,8915787
gocepat_ord_02817,gocepat,gocepat_cust_0242,2026-04-25,completed,13643134
gocepat_ord_02824,gocepat,gocepat_cust_0366,2026-04-25,completed,26236731
gocepat_ord_02839,gocepat,gocepat_cust_0108,2026-04-25,cancelled,1752394
gocepat_ord_02848,gocepat,gocepat_cust_0038,2026-04-25,completed,15689461
gocepat_ord_02862,gocepat,gocepat_cust_0235,2026-04-25,completed,12296028
gocepat_ord_02864,gocepat,gocepat_cust_0179,2026-04-25,cancelled,2459206
gocepat_ord_02927,gocepat,gocepat_cust_0285,2026-04-25,completed,14946145
gocepat_ord_02942,gocepat,gocepat_cust_0149,2026-04-25,completed,8950862
gocepat_ord_02952,gocepat,gocepat_cust_0450,2026-04-25,completed,13862512
gocepat_ord_02970,gocepat,gocepat_cust_0302,2026-04-25,completed,8797206
gocepat_ord_02972,gocepat,gocepat_cust_0265,2026-04-25,completed,2573542
gocepat_ord_02988,gocepat,gocepat_cust_0019,2026-04-25,completed,20149276
gocepat_ord_03008,gocepat,gocepat_cust_0066,2026-04-25,completed,8345972
gocepat_ord_02665,gocepat,gocepat_cust_0189,2026-04-26,completed,6450627
gocepat_ord_02668,gocepat,gocepat_cust_0261,2026-04-26,cancelled,334115
gocepat_ord_02677,gocepat,gocepat_cust_0196,2026-04-26,completed,2983994
gocepat_ord_02684,gocepat,gocepat_cust_0139,2026-04-26,completed,13412901
gocepat_ord_02697,gocepat,gocepat_cust_0224,2026-04-26,completed,24170828
gocepat_ord_02749,gocepat,gocepat_cust_0221,2026-04-26,completed,12529736
gocepat_ord_02759,gocepat,gocepat_cust_0094,2026-04-26,completed,18619864
gocepat_ord_02777,gocepat,gocepat_cust_0198,2026-04-26,cancelled,1338276
gocepat_ord_02799,gocepat,gocepat_cust_0149,2026-04-26,completed,14335027
gocepat_ord_02840,gocepat,gocepat_cust_0371,2026-04-26,cancelled,378399
gocepat_ord_02949,gocepat,gocepat_cust_0130,2026-04-26,completed,17552724
gocepat_ord_02959,gocepat,gocepat_cust_0222,2026-04-26,completed,5935914
gocepat_ord_02658,gocepat,gocepat_cust_0249,2026-04-27,completed,7336790
gocepat_ord_02685,gocepat,gocepat_cust_0186,2026-04-27,completed,5124406
gocepat_ord_02695,gocepat,gocepat_cust_0444,2026-04-27,completed,16305456
gocepat_ord_02711,gocepat,gocepat_cust_0439,2026-04-27,completed,4459842
gocepat_ord_02715,gocepat,gocepat_cust_0306,2026-04-27,completed,28395029
gocepat_ord_02772,gocepat,gocepat_cust_0146,2026-04-27,cancelled,1232362
gocepat_ord_02781,gocepat,gocepat_cust_0092,2026-04-27,completed,23030292
gocepat_ord_02791,gocepat,gocepat_cust_0359,2026-04-27,completed,5189526
gocepat_ord_02939,gocepat,gocepat_cust_0409,2026-04-27,completed,30960226
gocepat_ord_02985,gocepat,gocepat_cust_0262,2026-04-27,completed,2227434
gocepat_ord_02998,gocepat,gocepat_cust_0266,2026-04-27,completed,4279490
gocepat_ord_02999,gocepat,gocepat_cust_0405,2026-04-27,completed,29137641
gocepat_ord_03012,gocepat,gocepat_cust_0364,2026-04-27,completed,19864789
gocepat_ord_02662,gocepat,gocepat_cust_0191,2026-04-28,cancelled,519837
gocepat_ord_02663,gocepat,gocepat_cust_0217,2026-04-28,cancelled,1206449
gocepat_ord_02707,gocepat,gocepat_cust_0312,2026-04-28,completed,29507566
gocepat_ord_02761,gocepat,gocepat_cust_0042,2026-04-28,cancelled,1079914
gocepat_ord_02845,gocepat,gocepat_cust_0059,2026-04-28,completed,8912127
gocepat_ord_02966,gocepat,gocepat_cust_0165,2026-04-28,completed,13385077
gocepat_ord_02653,gocepat,gocepat_cust_0045,2026-04-29,cancelled,1927991
gocepat_ord_02679,gocepat,gocepat_cust_0196,2026-04-29,completed,2227434
gocepat_ord_02694,gocepat,gocepat_cust_0239,2026-04-29,cancelled,2506432
gocepat_ord_02708,gocepat,gocepat_cust_0141,2026-04-29,completed,1907453
gocepat_ord_02726,gocepat,gocepat_cust_0442,2026-04-29,completed,22377155
gocepat_ord_02751,gocepat,gocepat_cust_0403,2026-04-29,completed,12536686
gocepat_ord_02778,gocepat,gocepat_cust_0437,2026-04-29,completed,8921838
gocepat_ord_02820,gocepat,gocepat_cust_0297,2026-04-29,completed,13353508
gocepat_ord_02841,gocepat,gocepat_cust_0104,2026-04-29,completed,10099672
gocepat_ord_02847,gocepat,gocepat_cust_0102,2026-04-29,completed,15191683
gocepat_ord_02863,gocepat,gocepat_cust_0283,2026-04-29,completed,29872600
gocepat_ord_02916,gocepat,gocepat_cust_0152,2026-04-29,completed,10042971
gocepat_ord_02945,gocepat,gocepat_cust_0085,2026-04-29,completed,15569638
gocepat_ord_02948,gocepat,gocepat_cust_0436,2026-04-29,completed,290388
gocepat_ord_02721,gocepat,gocepat_cust_0214,2026-04-30,completed,38504756
gocepat_ord_02742,gocepat,gocepat_cust_0050,2026-04-30,completed,41514716
gocepat_ord_02783,gocepat,gocepat_cust_0344,2026-04-30,completed,9923879
gocepat_ord_02798,gocepat,gocepat_cust_0211,2026-04-30,completed,29340932
gocepat_ord_02807,gocepat,gocepat_cust_0036,2026-04-30,completed,7784289
gocepat_ord_02814,gocepat,gocepat_cust_0362,2026-04-30,cancelled,118549
gocepat_ord_02827,gocepat,gocepat_cust_0177,2026-04-30,completed,13999116
gocepat_ord_02837,gocepat,gocepat_cust_0098,2026-04-30,completed,4798102
gocepat_ord_02900,gocepat,gocepat_cust_0160,2026-04-30,cancelled,2377589
gocepat_ord_02901,gocepat,gocepat_cust_0305,2026-04-30,completed,15274888
gocepat_ord_02902,gocepat,gocepat_cust_0330,2026-04-30,completed,15796061
gocepat_ord_02918,gocepat,gocepat_cust_0205,2026-04-30,cancelled,2321136
gocepat_ord_02924,gocepat,gocepat_cust_0264,2026-04-30,completed,26070052
gocepat_ord_02933,gocepat,gocepat_cust_0400,2026-04-30,completed,12668702
gocepat_ord_02944,gocepat,gocepat_cust_0155,2026-04-30,cancelled,1233827
gocepat_ord_03041,gocepat,gocepat_cust_0271,2026-05-01,completed,6496080
gocepat_ord_03063,gocepat,gocepat_cust_0065,2026-05-01,completed,21931376
gocepat_ord_03084,gocepat,gocepat_cust_0043,2026-05-01,cancelled,974412
gocepat_ord_03099,gocepat,gocepat_cust_0300,2026-05-01,completed,16021056
gocepat_ord_03170,gocepat,gocepat_cust_0014,2026-05-01,completed,10061292
gocepat_ord_03263,gocepat,gocepat_cust_0138,2026-05-01,completed,8197352
gocepat_ord_03273,gocepat,gocepat_cust_0054,2026-05-01,completed,2227434
gocepat_ord_03278,gocepat,gocepat_cust_0272,2026-05-01,completed,11569211
gocepat_ord_03319,gocepat,gocepat_cust_0013,2026-05-01,completed,15177033
gocepat_ord_03323,gocepat,gocepat_cust_0351,2026-05-01,completed,4919928
gocepat_ord_03088,gocepat,gocepat_cust_0171,2026-05-02,completed,28657736
gocepat_ord_03104,gocepat,gocepat_cust_0353,2026-05-02,cancelled,4118249
gocepat_ord_03114,gocepat,gocepat_cust_0375,2026-05-02,completed,15829493
gocepat_ord_03141,gocepat,gocepat_cust_0386,2026-05-02,completed,13616652
gocepat_ord_03173,gocepat,gocepat_cust_0116,2026-05-02,completed,29282332
gocepat_ord_03287,gocepat,gocepat_cust_0219,2026-05-02,completed,16981300
gocepat_ord_03330,gocepat,gocepat_cust_0044,2026-05-02,cancelled,2597518
gocepat_ord_03339,gocepat,gocepat_cust_0345,2026-05-02,completed,28547398
gocepat_ord_03354,gocepat,gocepat_cust_0103,2026-05-02,completed,790324
gocepat_ord_03381,gocepat,gocepat_cust_0294,2026-05-02,completed,11321036
gocepat_ord_03065,gocepat,gocepat_cust_0233,2026-05-03,completed,14521696
gocepat_ord_03135,gocepat,gocepat_cust_0211,2026-05-03,completed,26452302
gocepat_ord_03136,gocepat,gocepat_cust_0129,2026-05-03,cancelled,658227
gocepat_ord_03142,gocepat,gocepat_cust_0217,2026-05-03,completed,13072188
gocepat_ord_03151,gocepat,gocepat_cust_0242,2026-05-03,completed,7567986
gocepat_ord_03158,gocepat,gocepat_cust_0289,2026-05-03,completed,6318723
gocepat_ord_03165,gocepat,gocepat_cust_0272,2026-05-03,completed,3516511
gocepat_ord_03193,gocepat,gocepat_cust_0151,2026-05-03,completed,8333169
gocepat_ord_03221,gocepat,gocepat_cust_0272,2026-05-03,completed,26307295
gocepat_ord_03233,gocepat,gocepat_cust_0136,2026-05-03,completed,25677708
gocepat_ord_03246,gocepat,gocepat_cust_0038,2026-05-03,completed,5953420
gocepat_ord_03264,gocepat,gocepat_cust_0141,2026-05-03,cancelled,2176428
gocepat_ord_03279,gocepat,gocepat_cust_0097,2026-05-03,completed,17843946
gocepat_ord_03309,gocepat,gocepat_cust_0433,2026-05-03,completed,7955922
gocepat_ord_03313,gocepat,gocepat_cust_0407,2026-05-03,cancelled,2874771
gocepat_ord_03383,gocepat,gocepat_cust_0074,2026-05-03,completed,24944792
gocepat_ord_03387,gocepat,gocepat_cust_0378,2026-05-03,completed,1286771
gocepat_ord_03127,gocepat,gocepat_cust_0250,2026-05-04,completed,6246000
gocepat_ord_03140,gocepat,gocepat_cust_0234,2026-05-04,completed,16810942
gocepat_ord_03148,gocepat,gocepat_cust_0148,2026-05-04,completed,2976710
gocepat_ord_03203,gocepat,gocepat_cust_0265,2026-05-04,completed,20743640
gocepat_ord_03256,gocepat,gocepat_cust_0351,2026-05-04,completed,13426293
gocepat_ord_03337,gocepat,gocepat_cust_0444,2026-05-04,completed,23853892
gocepat_ord_03347,gocepat,gocepat_cust_0065,2026-05-04,completed,8701454
gocepat_ord_03022,gocepat,gocepat_cust_0041,2026-05-05,completed,4802704
gocepat_ord_03081,gocepat,gocepat_cust_0376,2026-05-05,completed,2401352
gocepat_ord_03091,gocepat,gocepat_cust_0101,2026-05-05,completed,11467763
gocepat_ord_03128,gocepat,gocepat_cust_0281,2026-05-05,completed,19398555
gocepat_ord_03154,gocepat,gocepat_cust_0017,2026-05-05,completed,8810596
gocepat_ord_03223,gocepat,gocepat_cust_0210,2026-05-05,completed,19440999
gocepat_ord_03260,gocepat,gocepat_cust_0222,2026-05-05,completed,27936450
gocepat_ord_03265,gocepat,gocepat_cust_0276,2026-05-05,completed,7666840
gocepat_ord_03283,gocepat,gocepat_cust_0038,2026-05-05,completed,2401352
gocepat_ord_03284,gocepat,gocepat_cust_0273,2026-05-05,completed,3123063
gocepat_ord_03353,gocepat,gocepat_cust_0170,2026-05-05,completed,6749808
gocepat_ord_03376,gocepat,gocepat_cust_0447,2026-05-05,cancelled,1581362
gocepat_ord_03032,gocepat,gocepat_cust_0334,2026-05-06,completed,8052362
gocepat_ord_03053,gocepat,gocepat_cust_0310,2026-05-06,cancelled,490207
gocepat_ord_03124,gocepat,gocepat_cust_0409,2026-05-06,completed,10626144
gocepat_ord_03230,gocepat,gocepat_cust_0351,2026-05-06,cancelled,2444526
gocepat_ord_03362,gocepat,gocepat_cust_0408,2026-05-06,completed,16748105
gocepat_ord_03059,gocepat,gocepat_cust_0199,2026-05-07,completed,29842221
gocepat_ord_03120,gocepat,gocepat_cust_0291,2026-05-07,completed,16502953
gocepat_ord_03167,gocepat,gocepat_cust_0201,2026-05-07,completed,21304576
gocepat_ord_03171,gocepat,gocepat_cust_0127,2026-05-07,completed,10193529
gocepat_ord_03196,gocepat,gocepat_cust_0430,2026-05-07,cancelled,572808
gocepat_ord_03225,gocepat,gocepat_cust_0147,2026-05-07,completed,14182474
gocepat_ord_03234,gocepat,gocepat_cust_0046,2026-05-07,completed,25229014
gocepat_ord_03248,gocepat,gocepat_cust_0422,2026-05-07,completed,9933263
gocepat_ord_03259,gocepat,gocepat_cust_0399,2026-05-07,completed,5045324
gocepat_ord_03272,gocepat,gocepat_cust_0085,2026-05-07,completed,16305456
gocepat_ord_03311,gocepat,gocepat_cust_0195,2026-05-07,completed,790324
gocepat_ord_03325,gocepat,gocepat_cust_0418,2026-05-07,completed,8352251
gocepat_ord_03326,gocepat,gocepat_cust_0431,2026-05-07,completed,14757170
gocepat_ord_03043,gocepat,gocepat_cust_0084,2026-05-08,completed,3132434
gocepat_ord_03118,gocepat,gocepat_cust_0183,2026-05-08,completed,7977203
gocepat_ord_03274,gocepat,gocepat_cust_0436,2026-05-08,completed,21663776
gocepat_ord_03280,gocepat,gocepat_cust_0290,2026-05-08,completed,20391330
gocepat_ord_03302,gocepat,gocepat_cust_0272,2026-05-08,cancelled,184497
gocepat_ord_03310,gocepat,gocepat_cust_0438,2026-05-08,cancelled,3468346
gocepat_ord_03341,gocepat,gocepat_cust_0430,2026-05-08,completed,11500260
gocepat_ord_03024,gocepat,gocepat_cust_0142,2026-05-09,completed,6931160
gocepat_ord_03046,gocepat,gocepat_cust_0304,2026-05-09,completed,19385758
gocepat_ord_03050,gocepat,gocepat_cust_0130,2026-05-09,completed,17557198
gocepat_ord_03060,gocepat,gocepat_cust_0268,2026-05-09,completed,18230946
gocepat_ord_03139,gocepat,gocepat_cust_0058,2026-05-09,cancelled,1862544
gocepat_ord_03176,gocepat,gocepat_cust_0218,2026-05-09,completed,12296028
gocepat_ord_03197,gocepat,gocepat_cust_0394,2026-05-09,completed,6536094
gocepat_ord_03220,gocepat,gocepat_cust_0298,2026-05-09,completed,16476977
gocepat_ord_03239,gocepat,gocepat_cust_0265,2026-05-09,completed,11779807
gocepat_ord_03261,gocepat,gocepat_cust_0442,2026-05-09,completed,790324
gocepat_ord_03295,gocepat,gocepat_cust_0102,2026-05-09,completed,11736120
gocepat_ord_03316,gocepat,gocepat_cust_0003,2026-05-09,completed,11435067
gocepat_ord_03034,gocepat,gocepat_cust_0437,2026-05-10,completed,2992719
gocepat_ord_03048,gocepat,gocepat_cust_0290,2026-05-10,completed,395162
gocepat_ord_03052,gocepat,gocepat_cust_0233,2026-05-10,completed,10645246
gocepat_ord_03062,gocepat,gocepat_cust_0365,2026-05-10,completed,4695562
gocepat_ord_03069,gocepat,gocepat_cust_0004,2026-05-10,completed,17843676
gocepat_ord_03090,gocepat,gocepat_cust_0326,2026-05-10,completed,3690888
gocepat_ord_03094,gocepat,gocepat_cust_0420,2026-05-10,completed,19921350
gocepat_ord_03109,gocepat,gocepat_cust_0160,2026-05-10,completed,17118908
gocepat_ord_03200,gocepat,gocepat_cust_0449,2026-05-10,completed,31855387
gocepat_ord_03228,gocepat,gocepat_cust_0120,2026-05-10,completed,18038207
gocepat_ord_03240,gocepat,gocepat_cust_0046,2026-05-10,completed,14712915
gocepat_ord_03251,gocepat,gocepat_cust_0219,2026-05-10,completed,10150369
gocepat_ord_03301,gocepat,gocepat_cust_0277,2026-05-10,completed,25207850
gocepat_ord_03321,gocepat,gocepat_cust_0390,2026-05-10,completed,24070882
gocepat_ord_03342,gocepat,gocepat_cust_0408,2026-05-10,completed,7664882
gocepat_ord_03366,gocepat,gocepat_cust_0387,2026-05-10,completed,21680110
gocepat_ord_03368,gocepat,gocepat_cust_0237,2026-05-10,completed,5295343
gocepat_ord_03369,gocepat,gocepat_cust_0144,2026-05-10,completed,7197153
gocepat_ord_03374,gocepat,gocepat_cust_0019,2026-05-10,cancelled,439860
gocepat_ord_03018,gocepat,gocepat_cust_0309,2026-05-11,completed,6258376
gocepat_ord_03150,gocepat,gocepat_cust_0361,2026-05-11,completed,7269750
gocepat_ord_03242,gocepat,gocepat_cust_0430,2026-05-11,cancelled,1559511
gocepat_ord_03291,gocepat,gocepat_cust_0062,2026-05-11,completed,18943289
gocepat_ord_03307,gocepat,gocepat_cust_0022,2026-05-11,cancelled,1838432
gocepat_ord_03308,gocepat,gocepat_cust_0327,2026-05-11,completed,23942172
gocepat_ord_03386,gocepat,gocepat_cust_0207,2026-05-11,cancelled,1585146
gocepat_ord_03097,gocepat,gocepat_cust_0178,2026-05-12,completed,26637762
gocepat_ord_03133,gocepat,gocepat_cust_0187,2026-05-12,cancelled,2893258
gocepat_ord_03134,gocepat,gocepat_cust_0211,2026-05-12,cancelled,981135
gocepat_ord_03155,gocepat,gocepat_cust_0392,2026-05-12,completed,17053924
gocepat_ord_03179,gocepat,gocepat_cust_0033,2026-05-12,completed,7298021
gocepat_ord_03181,gocepat,gocepat_cust_0021,2026-05-12,completed,23798421
gocepat_ord_03204,gocepat,gocepat_cust_0314,2026-05-12,completed,37164982
gocepat_ord_03231,gocepat,gocepat_cust_0040,2026-05-12,completed,6758648
gocepat_ord_03285,gocepat,gocepat_cust_0271,2026-05-12,completed,24195303
gocepat_ord_03293,gocepat,gocepat_cust_0247,2026-05-12,completed,17592227
gocepat_ord_03315,gocepat,gocepat_cust_0176,2026-05-12,cancelled,2003364
gocepat_ord_03066,gocepat,gocepat_cust_0373,2026-05-13,completed,15149508
gocepat_ord_03075,gocepat,gocepat_cust_0435,2026-05-13,cancelled,1811334
gocepat_ord_03077,gocepat,gocepat_cust_0301,2026-05-13,cancelled,501173
gocepat_ord_03079,gocepat,gocepat_cust_0017,2026-05-13,completed,7710041
gocepat_ord_03112,gocepat,gocepat_cust_0406,2026-05-13,completed,18319140
gocepat_ord_03207,gocepat,gocepat_cust_0152,2026-05-13,completed,4919928
gocepat_ord_03216,gocepat,gocepat_cust_0346,2026-05-13,completed,10396740
gocepat_ord_03305,gocepat,gocepat_cust_0155,2026-05-13,completed,11812196
gocepat_ord_03324,gocepat,gocepat_cust_0430,2026-05-13,completed,10443831
gocepat_ord_03356,gocepat,gocepat_cust_0107,2026-05-13,completed,15274888
gocepat_ord_03385,gocepat,gocepat_cust_0072,2026-05-13,cancelled,1698122
gocepat_ord_03020,gocepat,gocepat_cust_0409,2026-05-14,completed,1375176
gocepat_ord_03025,gocepat,gocepat_cust_0393,2026-05-14,completed,13216024
gocepat_ord_03027,gocepat,gocepat_cust_0153,2026-05-14,completed,18889658
gocepat_ord_03033,gocepat,gocepat_cust_0422,2026-05-14,completed,12296028
gocepat_ord_03056,gocepat,gocepat_cust_0112,2026-05-14,completed,8152728
gocepat_ord_03057,gocepat,gocepat_cust_0152,2026-05-14,completed,11386702
gocepat_ord_03096,gocepat,gocepat_cust_0441,2026-05-14,completed,17270284
