shipment_id,company_id,shipper_id,ship_date,shipment_status,revenue_idr
angkutprima_ord_01885,angkutprima,angkutprima_cust_0272,2026-03-31,completed,22270992
angkutprima_ord_01902,angkutprima,angkutprima_cust_0118,2026-03-31,cancelled,2058541
angkutprima_ord_01907,angkutprima,angkutprima_cust_0106,2026-03-31,completed,13704242
angkutprima_ord_01923,angkutprima,angkutprima_cust_0228,2026-03-31,completed,8064232
angkutprima_ord_01932,angkutprima,angkutprima_cust_0285,2026-03-31,cancelled,1226396
angkutprima_ord_01953,angkutprima,angkutprima_cust_0222,2026-03-31,completed,17858472
angkutprima_ord_01981,angkutprima,angkutprima_cust_0144,2026-03-31,completed,6627128
angkutprima_ord_02009,angkutprima,angkutprima_cust_0212,2026-03-31,completed,16128464
angkutprima_ord_02038,angkutprima,angkutprima_cust_0072,2026-04-01,completed,22184108
angkutprima_ord_02040,angkutprima,angkutprima_cust_0103,2026-04-01,cancelled,821588
angkutprima_ord_02058,angkutprima,angkutprima_cust_0081,2026-04-01,completed,10927151
angkutprima_ord_02072,angkutprima,angkutprima_cust_0129,2026-04-01,completed,27425019
angkutprima_ord_02110,angkutprima,angkutprima_cust_0107,2026-04-01,cancelled,2064582
angkutprima_ord_02193,angkutprima,angkutprima_cust_0241,2026-04-01,completed,6227718
angkutprima_ord_02196,angkutprima,angkutprima_cust_0079,2026-04-01,completed,978862
angkutprima_ord_02206,angkutprima,angkutprima_cust_0185,2026-04-01,cancelled,2060368
angkutprima_ord_02295,angkutprima,angkutprima_cust_0287,2026-04-01,completed,2052008
angkutprima_ord_02307,angkutprima,angkutprima_cust_0161,2026-04-01,cancelled,1178864
angkutprima_ord_02029,angkutprima,angkutprima_cust_0094,2026-04-02,completed,5138179
angkutprima_ord_02109,angkutprima,angkutprima_cust_0220,2026-04-02,cancelled,1813173
angkutprima_ord_02115,angkutprima,angkutprima_cust_0098,2026-04-02,completed,14195254
angkutprima_ord_02162,angkutprima,angkutprima_cust_0100,2026-04-02,completed,9197037
angkutprima_ord_02302,angkutprima,angkutprima_cust_0252,2026-04-02,completed,9973420
angkutprima_ord_02063,angkutprima,angkutprima_cust_0278,2026-04-03,completed,11742550
angkutprima_ord_02089,angkutprima,angkutprima_cust_0003,2026-04-03,completed,9067882
angkutprima_ord_02102,angkutprima,angkutprima_cust_0290,2026-04-03,completed,2509626
angkutprima_ord_02103,angkutprima,angkutprima_cust_0091,2026-04-03,completed,1648268
angkutprima_ord_02116,angkutprima,angkutprima_cust_0056,2026-04-03,completed,11896532
angkutprima_ord_02142,angkutprima,angkutprima_cust_0074,2026-04-03,completed,17046686
angkutprima_ord_02147,angkutprima,angkutprima_cust_0089,2026-04-03,completed,15669350
angkutprima_ord_02274,angkutprima,angkutprima_cust_0031,2026-04-03,completed,6323538
angkutprima_ord_02294,angkutprima,angkutprima_cust_0023,2026-04-03,completed,19203463
angkutprima_ord_02309,angkutprima,angkutprima_cust_0078,2026-04-03,completed,29960612
angkutprima_ord_02031,angkutprima,angkutprima_cust_0137,2026-04-04,completed,2595012
angkutprima_ord_02052,angkutprima,angkutprima_cust_0219,2026-04-04,completed,3602274
angkutprima_ord_02055,angkutprima,angkutprima_cust_0048,2026-04-04,completed,15759093
angkutprima_ord_02173,angkutprima,angkutprima_cust_0059,2026-04-04,completed,13137185
angkutprima_ord_02174,angkutprima,angkutprima_cust_0148,2026-04-04,completed,10430562
angkutprima_ord_02178,angkutprima,angkutprima_cust_0219,2026-04-04,completed,4986710
angkutprima_ord_02181,angkutprima,angkutprima_cust_0112,2026-04-04,completed,8541492
angkutprima_ord_02259,angkutprima,angkutprima_cust_0176,2026-04-04,completed,8370720
angkutprima_ord_02283,angkutprima,angkutprima_cust_0091,2026-04-04,completed,3602274
angkutprima_ord_02306,angkutprima,angkutprima_cust_0297,2026-04-04,completed,23233706
angkutprima_ord_02113,angkutprima,angkutprima_cust_0038,2026-04-05,cancelled,1199728
angkutprima_ord_02132,angkutprima,angkutprima_cust_0283,2026-04-05,cancelled,1713720
angkutprima_ord_02148,angkutprima,angkutprima_cust_0074,2026-04-05,completed,18042199
angkutprima_ord_02158,angkutprima,angkutprima_cust_0276,2026-04-05,cancelled,1057164
angkutprima_ord_02159,angkutprima,angkutprima_cust_0209,2026-04-05,cancelled,2076620
angkutprima_ord_02208,angkutprima,angkutprima_cust_0107,2026-04-05,cancelled,2450268
angkutprima_ord_02213,angkutprima,angkutprima_cust_0016,2026-04-05,completed,7684668
angkutprima_ord_02285,angkutprima,angkutprima_cust_0058,2026-04-05,cancelled,932368
angkutprima_ord_02293,angkutprima,angkutprima_cust_0223,2026-04-05,cancelled,367073
angkutprima_ord_02303,angkutprima,angkutprima_cust_0205,2026-04-05,completed,5133660
angkutprima_ord_02083,angkutprima,angkutprima_cust_0020,2026-04-06,completed,3669886
angkutprima_ord_02094,angkutprima,angkutprima_cust_0074,2026-04-06,completed,14862926
angkutprima_ord_02101,angkutprima,angkutprima_cust_0133,2026-04-06,cancelled,2377242
angkutprima_ord_02106,angkutprima,angkutprima_cust_0158,2026-04-06,cancelled,2497124
angkutprima_ord_02118,angkutprima,angkutprima_cust_0091,2026-04-06,completed,27070080
angkutprima_ord_02134,angkutprima,angkutprima_cust_0146,2026-04-06,completed,343544
angkutprima_ord_02135,angkutprima,angkutprima_cust_0134,2026-04-06,completed,19363719
angkutprima_ord_02160,angkutprima,angkutprima_cust_0252,2026-04-06,cancelled,307801
angkutprima_ord_02210,angkutprima,angkutprima_cust_0268,2026-04-06,completed,1026004
angkutprima_ord_02214,angkutprima,angkutprima_cust_0223,2026-04-06,completed,489431
angkutprima_ord_02220,angkutprima,angkutprima_cust_0282,2026-04-06,completed,12609350
angkutprima_ord_02225,angkutprima,angkutprima_cust_0263,2026-04-06,completed,6492376
angkutprima_ord_02300,angkutprima,angkutprima_cust_0061,2026-04-06,completed,2071929
angkutprima_ord_02119,angkutprima,angkutprima_cust_0287,2026-04-07,completed,20700789
angkutprima_ord_02138,angkutprima,angkutprima_cust_0144,2026-04-07,completed,2052008
angkutprima_ord_02182,angkutprima,angkutprima_cust_0241,2026-04-07,completed,3773727
angkutprima_ord_02183,angkutprima,angkutprima_cust_0014,2026-04-07,cancelled,2531490
angkutprima_ord_02191,angkutprima,angkutprima_cust_0132,2026-04-07,cancelled,1413405
angkutprima_ord_02241,angkutprima,angkutprima_cust_0034,2026-04-07,completed,7024967
angkutprima_ord_02245,angkutprima,angkutprima_cust_0051,2026-04-07,cancelled,4358106
angkutprima_ord_02252,angkutprima,angkutprima_cust_0252,2026-04-07,cancelled,243464
angkutprima_ord_02263,angkutprima,angkutprima_cust_0017,2026-04-07,cancelled,2598113
angkutprima_ord_02296,angkutprima,angkutprima_cust_0168,2026-04-07,completed,12910916
angkutprima_ord_02043,angkutprima,angkutprima_cust_0091,2026-04-08,completed,7746914
angkutprima_ord_02114,angkutprima,angkutprima_cust_0216,2026-04-08,cancelled,540341
angkutprima_ord_02117,angkutprima,angkutprima_cust_0076,2026-04-08,completed,4986710
angkutprima_ord_02126,angkutprima,angkutprima_cust_0188,2026-04-08,completed,2176638
angkutprima_ord_02143,angkutprima,angkutprima_cust_0208,2026-04-08,completed,8984072
angkutprima_ord_02187,angkutprima,angkutprima_cust_0187,2026-04-08,completed,20864124
angkutprima_ord_02197,angkutprima,angkutprima_cust_0124,2026-04-08,completed,13727728
angkutprima_ord_02277,angkutprima,angkutprima_cust_0076,2026-04-08,completed,20136248
angkutprima_ord_02305,angkutprima,angkutprima_cust_0250,2026-04-08,completed,13385266
angkutprima_ord_02080,angkutprima,angkutprima_cust_0095,2026-04-09,cancelled,2177956
angkutprima_ord_02082,angkutprima,angkutprima_cust_0018,2026-04-09,cancelled,593424
angkutprima_ord_02125,angkutprima,angkutprima_cust_0228,2026-04-09,completed,12196482
angkutprima_ord_02165,angkutprima,angkutprima_cust_0213,2026-04-09,completed,18875772
angkutprima_ord_02179,angkutprima,angkutprima_cust_0257,2026-04-09,completed,6844880
angkutprima_ord_02211,angkutprima,angkutprima_cust_0245,2026-04-09,completed,9779075
angkutprima_ord_02216,angkutprima,angkutprima_cust_0201,2026-04-09,completed,7914744
angkutprima_ord_02240,angkutprima,angkutprima_cust_0263,2026-04-09,cancelled,1091000
angkutprima_ord_02281,angkutprima,angkutprima_cust_0288,2026-04-09,completed,11704561
angkutprima_ord_02054,angkutprima,angkutprima_cust_0113,2026-04-10,completed,11353522
angkutprima_ord_02057,angkutprima,angkutprima_cust_0064,2026-04-10,cancelled,4337274
angkutprima_ord_02067,angkutprima,angkutprima_cust_0115,2026-04-10,completed,10256540
angkutprima_ord_02087,angkutprima,angkutprima_cust_0071,2026-04-10,completed,15796040
angkutprima_ord_02100,angkutprima,angkutprima_cust_0008,2026-04-10,completed,8444854
angkutprima_ord_02151,angkutprima,angkutprima_cust_0286,2026-04-10,completed,10909998
angkutprima_ord_02163,angkutprima,angkutprima_cust_0005,2026-04-10,cancelled,2587762
angkutprima_ord_02194,angkutprima,angkutprima_cust_0114,2026-04-10,cancelled,2624762
angkutprima_ord_02215,angkutprima,angkutprima_cust_0215,2026-04-10,completed,1623094
angkutprima_ord_02234,angkutprima,angkutprima_cust_0085,2026-04-10,completed,10302311
angkutprima_ord_02237,angkutprima,angkutprima_cust_0024,2026-04-10,completed,1902591
angkutprima_ord_02260,angkutprima,angkutprima_cust_0277,2026-04-10,completed,9282030
angkutprima_ord_02267,angkutprima,angkutprima_cust_0297,2026-04-10,completed,2311600
angkutprima_ord_02268,angkutprima,angkutprima_cust_0011,2026-04-10,completed,20883684
angkutprima_ord_02288,angkutprima,angkutprima_cust_0286,2026-04-10,cancelled,365542
angkutprima_ord_02036,angkutprima,angkutprima_cust_0237,2026-04-11,completed,596146
angkutprima_ord_02064,angkutprima,angkutprima_cust_0089,2026-04-11,completed,1182132
angkutprima_ord_02074,angkutprima,angkutprima_cust_0206,2026-04-11,completed,16128464
angkutprima_ord_02095,angkutprima,angkutprima_cust_0007,2026-04-11,completed,10990772
angkutprima_ord_02167,angkutprima,angkutprima_cust_0185,2026-04-11,completed,10344746
angkutprima_ord_02176,angkutprima,angkutprima_cust_0233,2026-04-11,completed,3694158
angkutprima_ord_02246,angkutprima,angkutprima_cust_0197,2026-04-11,completed,1490365
angkutprima_ord_02247,angkutprima,angkutprima_cust_0051,2026-04-11,completed,9535371
angkutprima_ord_02254,angkutprima,angkutprima_cust_0123,2026-04-11,completed,16624190
angkutprima_ord_02279,angkutprima,angkutprima_cust_0234,2026-04-11,completed,151992
angkutprima_ord_02085,angkutprima,angkutprima_cust_0026,2026-04-12,cancelled,4035884
angkutprima_ord_02111,angkutprima,angkutprima_cust_0169,2026-04-12,completed,8772918
angkutprima_ord_02136,angkutprima,angkutprima_cust_0196,2026-04-12,completed,2595012
angkutprima_ord_02204,angkutprima,angkutprima_cust_0170,2026-04-12,completed,298073
angkutprima_ord_02219,angkutprima,angkutprima_cust_0099,2026-04-12,completed,6492376
angkutprima_ord_02226,angkutprima,angkutprima_cust_0151,2026-04-12,cancelled,1240412
angkutprima_ord_02255,angkutprima,angkutprima_cust_0234,2026-04-12,cancelled,3442037
angkutprima_ord_02266,angkutprima,angkutprima_cust_0171,2026-04-12,cancelled,220244
angkutprima_ord_02299,angkutprima,angkutprima_cust_0079,2026-04-12,completed,1604518
angkutprima_ord_02091,angkutprima,angkutprima_cust_0253,2026-04-13,cancelled,2084721
angkutprima_ord_02099,angkutprima,angkutprima_cust_0068,2026-04-13,completed,26865716
angkutprima_ord_02189,angkutprima,angkutprima_cust_0046,2026-04-13,completed,12611668
angkutprima_ord_02195,angkutprima,angkutprima_cust_0106,2026-04-13,cancelled,3841345
angkutprima_ord_02244,angkutprima,angkutprima_cust_0086,2026-04-13,completed,9790012
angkutprima_ord_02253,angkutprima,angkutprima_cust_0288,2026-04-13,completed,8265440
angkutprima_ord_02261,angkutprima,angkutprima_cust_0099,2026-04-13,completed,16128464
angkutprima_ord_02269,angkutprima,angkutprima_cust_0223,2026-04-13,completed,1957724
angkutprima_ord_02271,angkutprima,angkutprima_cust_0037,2026-04-13,completed,10945723
angkutprima_ord_02034,angkutprima,angkutprima_cust_0098,2026-04-14,cancelled,3890475
angkutprima_ord_02079,angkutprima,angkutprima_cust_0146,2026-04-14,completed,2595012
angkutprima_ord_02108,angkutprima,angkutprima_cust_0144,2026-04-14,completed,10007983
angkutprima_ord_02128,angkutprima,angkutprima_cust_0223,2026-04-14,cancelled,1277466
angkutprima_ord_02137,angkutprima,angkutprima_cust_0224,2026-04-14,completed,15163444
angkutprima_ord_02139,angkutprima,angkutprima_cust_0118,2026-04-14,completed,7369584
angkutprima_ord_02146,angkutprima,angkutprima_cust_0275,2026-04-14,completed,7914744
angkutprima_ord_02154,angkutprima,angkutprima_cust_0218,2026-04-14,completed,11620371
angkutprima_ord_02157,angkutprima,angkutprima_cust_0290,2026-04-14,completed,1539006
angkutprima_ord_02198,angkutprima,angkutprima_cust_0017,2026-04-14,completed,7785036
angkutprima_ord_02209,angkutprima,angkutprima_cust_0236,2026-04-14,completed,9294363
angkutprima_ord_02221,angkutprima,angkutprima_cust_0020,2026-04-14,completed,7339772
angkutprima_ord_02231,angkutprima,angkutprima_cust_0045,2026-04-14,completed,489431
angkutprima_ord_02242,angkutprima,angkutprima_cust_0178,2026-04-14,completed,6941197
angkutprima_ord_02243,angkutprima,angkutprima_cust_0280,2026-04-14,completed,4439385
angkutprima_ord_02282,angkutprima,angkutprima_cust_0245,2026-04-14,cancelled,572551
angkutprima_ord_02035,angkutprima,angkutprima_cust_0003,2026-04-15,completed,328430
angkutprima_ord_02053,angkutprima,angkutprima_cust_0056,2026-04-15,completed,13440820
angkutprima_ord_02088,angkutprima,angkutprima_cust_0238,2026-04-15,completed,7914744
angkutprima_ord_02217,angkutprima,angkutprima_cust_0014,2026-04-15,completed,4336100
angkutprima_ord_02232,angkutprima,angkutprima_cust_0024,2026-04-15,completed,8064232
angkutprima_ord_02262,angkutprima,angkutprima_cust_0062,2026-04-15,cancelled,2291262
angkutprima_ord_02278,angkutprima,angkutprima_cust_0218,2026-04-15,completed,7273332
angkutprima_ord_02033,angkutprima,angkutprima_cust_0182,2026-04-16,completed,978862
angkutprima_ord_02056,angkutprima,angkutprima_cust_0094,2026-04-16,completed,13288640
angkutprima_ord_02071,angkutprima,angkutprima_cust_0023,2026-04-16,completed,23709568
angkutprima_ord_02120,angkutprima,angkutprima_cust_0190,2026-04-16,cancelled,346740
angkutprima_ord_02140,angkutprima,angkutprima_cust_0269,2026-04-16,completed,171772
angkutprima_ord_02203,angkutprima,angkutprima_cust_0178,2026-04-16,cancelled,1091000
angkutprima_ord_02272,angkutprima,angkutprima_cust_0139,2026-04-16,completed,11117749
angkutprima_ord_02291,angkutprima,angkutprima_cust_0161,2026-04-16,completed,25864220
angkutprima_ord_02301,angkutprima,angkutprima_cust_0184,2026-04-16,completed,18824808
angkutprima_ord_02093,angkutprima,angkutprima_cust_0242,2026-04-17,completed,3873457
angkutprima_ord_02153,angkutprima,angkutprima_cust_0148,2026-04-17,completed,12096348
angkutprima_ord_02175,angkutprima,angkutprima_cust_0214,2026-04-17,completed,15007070
angkutprima_ord_02180,angkutprima,angkutprima_cust_0188,2026-04-17,completed,12155442
angkutprima_ord_02238,angkutprima,angkutprima_cust_0154,2026-04-17,completed,35088514
angkutprima_ord_02265,angkutprima,angkutprima_cust_0207,2026-04-17,completed,6492376
angkutprima_ord_02270,angkutprima,angkutprima_cust_0269,2026-04-17,completed,515316
angkutprima_ord_02039,angkutprima,angkutprima_cust_0140,2026-04-18,completed,17399548
angkutprima_ord_02041,angkutprima,angkutprima_cust_0081,2026-04-18,completed,8198119
angkutprima_ord_02059,angkutprima,angkutprima_cust_0099,2026-04-18,completed,480422
angkutprima_ord_02078,angkutprima,angkutprima_cust_0161,2026-04-18,completed,7547454
angkutprima_ord_02127,angkutprima,angkutprima_cust_0030,2026-04-18,cancelled,115188
angkutprima_ord_02186,angkutprima,angkutprima_cust_0211,2026-04-18,completed,36558147
angkutprima_ord_02233,angkutprima,angkutprima_cust_0145,2026-04-18,completed,1182132
angkutprima_ord_02239,angkutprima,angkutprima_cust_0115,2026-04-18,completed,23015756
angkutprima_ord_02257,angkutprima,angkutprima_cust_0096,2026-04-18,cancelled,134133
angkutprima_ord_02046,angkutprima,angkutprima_cust_0221,2026-04-19,completed,4143858
angkutprima_ord_02066,angkutprima,angkutprima_cust_0293,2026-04-19,completed,3669886
angkutprima_ord_02131,angkutprima,angkutprima_cust_0233,2026-04-19,completed,5217973
angkutprima_ord_02161,angkutprima,angkutprima_cust_0176,2026-04-19,completed,22564616
angkutprima_ord_02280,angkutprima,angkutprima_cust_0112,2026-04-19,completed,4869282
angkutprima_ord_02048,angkutprima,angkutprima_cust_0272,2026-04-20,completed,1591893
angkutprima_ord_02075,angkutprima,angkutprima_cust_0278,2026-04-20,cancelled,1659299
angkutprima_ord_02096,angkutprima,angkutprima_cust_0133,2026-04-20,completed,24832901
angkutprima_ord_02104,angkutprima,angkutprima_cust_0133,2026-04-20,completed,15249916
angkutprima_ord_02166,angkutprima,angkutprima_cust_0028,2026-04-20,completed,13324504
angkutprima_ord_02172,angkutprima,angkutprima_cust_0121,2026-04-20,completed,8327848
angkutprima_ord_02177,angkutprima,angkutprima_cust_0016,2026-04-20,cancelled,1376135
angkutprima_ord_02188,angkutprima,angkutprima_cust_0263,2026-04-20,cancelled,1690900
angkutprima_ord_02201,angkutprima,angkutprima_cust_0060,2026-04-20,cancelled,341847
angkutprima_ord_02202,angkutprima,angkutprima_cust_0200,2026-04-20,completed,11241872
angkutprima_ord_02248,angkutprima,angkutprima_cust_0188,2026-04-20,completed,15493828
angkutprima_ord_02049,angkutprima,angkutprima_cust_0191,2026-04-21,completed,12801759
angkutprima_ord_02123,angkutprima,angkutprima_cust_0122,2026-04-21,completed,5116646
angkutprima_ord_02141,angkutprima,angkutprima_cust_0207,2026-04-21,completed,22420212
angkutprima_ord_02149,angkutprima,angkutprima_cust_0193,2026-04-21,completed,7311450
angkutprima_ord_02168,angkutprima,angkutprima_cust_0125,2026-04-21,completed,17389388
angkutprima_ord_02171,angkutprima,angkutprima_cust_0067,2026-04-21,completed,11067136
angkutprima_ord_02199,angkutprima,angkutprima_cust_0105,2026-04-21,completed,1635722
angkutprima_ord_02229,angkutprima,angkutprima_cust_0007,2026-04-21,completed,12667281
angkutprima_ord_02047,angkutprima,angkutprima_cust_0172,2026-04-22,completed,19582034
angkutprima_ord_02070,angkutprima,angkutprima_cust_0139,2026-04-22,completed,2765580
angkutprima_ord_02090,angkutprima,angkutprima_cust_0047,2026-04-22,cancelled,972353
angkutprima_ord_02112,angkutprima,angkutprima_cust_0118,2026-04-22,completed,6995373
angkutprima_ord_02122,angkutprima,angkutprima_cust_0087,2026-04-22,completed,14085459
