parcel_id,company_id,shipment_id,service_sku,parcels,charge_idr
angkutprima_item_03917,angkutprima,angkutprima_ord_01998,angkutprima_prod_0024,4,1313720
angkutprima_item_03918,angkutprima,angkutprima_ord_01998,angkutprima_prod_0029,4,15493828
angkutprima_item_03919,angkutprima,angkutprima_ord_01998,angkutprima_prod_0021,3,11883654
angkutprima_item_03920,angkutprima,angkutprima_ord_01999,angkutprima_prod_0022,1,298073
angkutprima_item_03921,angkutprima,angkutprima_ord_02000,angkutprima_prod_0015,3,455976
angkutprima_item_03922,angkutprima,angkutprima_ord_02000,angkutprima_prod_0011,3,1539006
angkutprima_item_03923,angkutprima,angkutprima_ord_02001,angkutprima_prod_0012,1,2851515
angkutprima_item_03924,angkutprima,angkutprima_ord_02001,angkutprima_prod_0030,2,3602274
angkutprima_item_03925,angkutprima,angkutprima_ord_02002,angkutprima_prod_0021,3,1782548
angkutprima_item_03926,angkutprima,angkutprima_ord_02003,angkutprima_prod_0005,4,9973420
angkutprima_item_03927,angkutprima,angkutprima_ord_02004,angkutprima_prod_0009,2,791474
angkutprima_item_03928,angkutprima,angkutprima_ord_02005,angkutprima_prod_0014,2,343544
angkutprima_item_03929,angkutprima,angkutprima_ord_02006,angkutprima_prod_0019,1,3159208
angkutprima_item_03930,angkutprima,angkutprima_ord_02006,angkutprima_prod_0012,2,5703030
angkutprima_item_03931,angkutprima,angkutprima_ord_02006,angkutprima_prod_0001,3,5504829
angkutprima_item_03932,angkutprima,angkutprima_ord_02007,angkutprima_prod_0024,2,656860
angkutprima_item_03933,angkutprima,angkutprima_ord_02007,angkutprima_prod_0007,1,3749708
angkutprima_item_03934,angkutprima,angkutprima_ord_02007,angkutprima_prod_0007,2,7499416
angkutprima_item_03935,angkutprima,angkutprima_ord_02008,angkutprima_prod_0019,1,3159208
angkutprima_item_03936,angkutprima,angkutprima_ord_02009,angkutprima_prod_0018,4,16128464
angkutprima_item_03937,angkutprima,angkutprima_ord_02010,angkutprima_prod_0009,1,2638248
angkutprima_item_03938,angkutprima,angkutprima_ord_02011,angkutprima_prod_0017,3,6215787
angkutprima_item_03939,angkutprima,angkutprima_ord_02011,angkutprima_prod_0008,1,1711220
angkutprima_item_03940,angkutprima,angkutprima_ord_02011,angkutprima_prod_0011,4,2052008
angkutprima_item_03941,angkutprima,angkutprima_ord_02012,angkutprima_prod_0029,2,7746914
angkutprima_item_03942,angkutprima,angkutprima_ord_02012,angkutprima_prod_0008,4,6844880
angkutprima_item_03943,angkutprima,angkutprima_ord_02012,angkutprima_prod_0027,1,4051814
angkutprima_item_03944,angkutprima,angkutprima_ord_02013,angkutprima_prod_0025,4,955136
angkutprima_item_03945,angkutprima,angkutprima_ord_02013,angkutprima_prod_0022,3,134133
angkutprima_item_03946,angkutprima,angkutprima_ord_02013,angkutprima_prod_0016,3,520110
angkutprima_item_03947,angkutprima,angkutprima_ord_02014,angkutprima_prod_0003,4,752888
angkutprima_item_03948,angkutprima,angkutprima_ord_02015,angkutprima_prod_0028,2,481355
angkutprima_item_03949,angkutprima,angkutprima_ord_02016,angkutprima_prod_0022,4,1192292
angkutprima_item_03950,angkutprima,angkutprima_ord_02017,angkutprima_prod_0021,2,7922436
angkutprima_item_03951,angkutprima,angkutprima_ord_02017,angkutprima_prod_0015,1,151992
angkutprima_item_03952,angkutprima,angkutprima_ord_02018,angkutprima_prod_0021,2,7922436
angkutprima_item_03953,angkutprima,angkutprima_ord_02018,angkutprima_prod_0011,1,513002
angkutprima_item_03954,angkutprima,angkutprima_ord_02018,angkutprima_prod_0011,1,513002
angkutprima_item_03955,angkutprima,angkutprima_ord_02019,angkutprima_prod_0029,4,15493828
angkutprima_item_03956,angkutprima,angkutprima_ord_02019,angkutprima_prod_0019,2,6318416
angkutprima_item_03957,angkutprima,angkutprima_ord_02019,angkutprima_prod_0008,2,3422440
angkutprima_item_03958,angkutprima,angkutprima_ord_02020,angkutprima_prod_0016,3,3467400
angkutprima_item_03959,angkutprima,angkutprima_ord_02021,angkutprima_prod_0015,4,607968
angkutprima_item_03960,angkutprima,angkutprima_ord_02021,angkutprima_prod_0006,2,3246188
angkutprima_item_03961,angkutprima,angkutprima_ord_02022,angkutprima_prod_0013,2,146829
angkutprima_item_03962,angkutprima,angkutprima_ord_02022,angkutprima_prod_0021,1,594183
angkutprima_item_03963,angkutprima,angkutprima_ord_02022,angkutprima_prod_0016,2,346740
angkutprima_item_03964,angkutprima,angkutprima_ord_02023,angkutprima_prod_0026,2,7273332
angkutprima_item_03965,angkutprima,angkutprima_ord_02024,angkutprima_prod_0011,4,2052008
angkutprima_item_03966,angkutprima,angkutprima_ord_02025,angkutprima_prod_0024,2,656860
angkutprima_item_03967,angkutprima,angkutprima_ord_02026,angkutprima_prod_0003,2,2509626
angkutprima_item_03968,angkutprima,angkutprima_ord_02026,angkutprima_prod_0012,2,5703030
angkutprima_item_03969,angkutprima,angkutprima_ord_02027,angkutprima_prod_0001,3,5504829
angkutprima_item_03970,angkutprima,angkutprima_ord_02027,angkutprima_prod_0026,2,7273332
angkutprima_item_03971,angkutprima,angkutprima_ord_02028,angkutprima_prod_0004,4,9748600
angkutprima_item_03972,angkutprima,angkutprima_ord_02029,angkutprima_prod_0001,2,3669886
angkutprima_item_03973,angkutprima,angkutprima_ord_02029,angkutprima_prod_0013,3,1468293
angkutprima_item_03974,angkutprima,angkutprima_ord_02030,angkutprima_prod_0012,3,8554545
angkutprima_item_03975,angkutprima,angkutprima_ord_02030,angkutprima_prod_0003,3,3764439
angkutprima_item_03976,angkutprima,angkutprima_ord_02030,angkutprima_prod_0002,2,8444854
angkutprima_item_03977,angkutprima,angkutprima_ord_02031,angkutprima_prod_0023,1,2595012
angkutprima_item_03978,angkutprima,angkutprima_ord_02032,angkutprima_prod_0028,3,4813554
angkutprima_item_03979,angkutprima,angkutprima_ord_02033,angkutprima_prod_0013,2,978862
angkutprima_item_03980,angkutprima,angkutprima_ord_02034,angkutprima_prod_0016,3,520110
angkutprima_item_03981,angkutprima,angkutprima_ord_02034,angkutprima_prod_0021,2,1188365
angkutprima_item_03982,angkutprima,angkutprima_ord_02034,angkutprima_prod_0026,4,2182000
angkutprima_item_03983,angkutprima,angkutprima_ord_02035,angkutprima_prod_0024,1,328430
angkutprima_item_03984,angkutprima,angkutprima_ord_02036,angkutprima_prod_0022,2,596146
angkutprima_item_03985,angkutprima,angkutprima_ord_02037,angkutprima_prod_0011,3,230851
angkutprima_item_03986,angkutprima,angkutprima_ord_02038,angkutprima_prod_0008,4,6844880
angkutprima_item_03987,angkutprima,angkutprima_ord_02038,angkutprima_prod_0027,3,12155442
angkutprima_item_03988,angkutprima,angkutprima_ord_02038,angkutprima_prod_0025,2,3183786
angkutprima_item_03989,angkutprima,angkutprima_ord_02039,angkutprima_prod_0022,3,894219
angkutprima_item_03990,angkutprima,angkutprima_ord_02039,angkutprima_prod_0027,4,16207256
angkutprima_item_03991,angkutprima,angkutprima_ord_02039,angkutprima_prod_0022,1,298073
angkutprima_item_03992,angkutprima,angkutprima_ord_02040,angkutprima_prod_0006,3,730392
angkutprima_item_03993,angkutprima,angkutprima_ord_02040,angkutprima_prod_0015,4,91195
angkutprima_item_03994,angkutprima,angkutprima_ord_02041,angkutprima_prod_0025,3,4775679
angkutprima_item_03995,angkutprima,angkutprima_ord_02041,angkutprima_prod_0008,2,3422440
angkutprima_item_03996,angkutprima,angkutprima_ord_02042,angkutprima_prod_0013,2,146829
angkutprima_item_03997,angkutprima,angkutprima_ord_02043,angkutprima_prod_0029,2,7746914
angkutprima_item_03998,angkutprima,angkutprima_ord_02044,angkutprima_prod_0016,3,3467400
angkutprima_item_03999,angkutprima,angkutprima_ord_02044,angkutprima_prod_0012,3,8554545
angkutprima_item_04000,angkutprima,angkutprima_ord_02044,angkutprima_prod_0007,1,3749708
angkutprima_item_04001,angkutprima,angkutprima_ord_02045,angkutprima_prod_0027,1,4051814
angkutprima_item_04002,angkutprima,angkutprima_ord_02046,angkutprima_prod_0017,2,4143858
angkutprima_item_04003,angkutprima,angkutprima_ord_02047,angkutprima_prod_0018,1,4032116
angkutprima_item_04004,angkutprima,angkutprima_ord_02047,angkutprima_prod_0017,2,4143858
angkutprima_item_04005,angkutprima,angkutprima_ord_02047,angkutprima_prod_0012,4,11406060
angkutprima_item_04006,angkutprima,angkutprima_ord_02048,angkutprima_prod_0025,1,1591893
angkutprima_item_04007,angkutprima,angkutprima_ord_02049,angkutprima_prod_0007,2,7499416
angkutprima_item_04008,angkutprima,angkutprima_ord_02049,angkutprima_prod_0001,1,1834943
angkutprima_item_04009,angkutprima,angkutprima_ord_02049,angkutprima_prod_0016,3,3467400
angkutprima_item_04010,angkutprima,angkutprima_ord_02050,angkutprima_prod_0010,4,354640
angkutprima_item_04011,angkutprima,angkutprima_ord_02050,angkutprima_prod_0018,2,1209635
angkutprima_item_04012,angkutprima,angkutprima_ord_02051,angkutprima_prod_0001,1,1834943
angkutprima_item_04013,angkutprima,angkutprima_ord_02052,angkutprima_prod_0030,2,3602274
angkutprima_item_04014,angkutprima,angkutprima_ord_02053,angkutprima_prod_0016,3,3467400
angkutprima_item_04015,angkutprima,angkutprima_ord_02053,angkutprima_prod_0005,4,9973420
angkutprima_item_04016,angkutprima,angkutprima_ord_02054,angkutprima_prod_0029,1,3873457
angkutprima_item_04017,angkutprima,angkutprima_ord_02054,angkutprima_prod_0005,3,7480065
angkutprima_item_04018,angkutprima,angkutprima_ord_02055,angkutprima_prod_0012,3,8554545
angkutprima_item_04019,angkutprima,angkutprima_ord_02055,angkutprima_prod_0030,4,7204548
angkutprima_item_04020,angkutprima,angkutprima_ord_02056,angkutprima_prod_0022,4,1192292
angkutprima_item_04021,angkutprima,angkutprima_ord_02056,angkutprima_prod_0018,3,12096348
angkutprima_item_04022,angkutprima,angkutprima_ord_02057,angkutprima_prod_0002,4,2533456
angkutprima_item_04023,angkutprima,angkutprima_ord_02057,angkutprima_prod_0021,1,594183
angkutprima_item_04024,angkutprima,angkutprima_ord_02057,angkutprima_prod_0018,2,1209635
angkutprima_item_04025,angkutprima,angkutprima_ord_02058,angkutprima_prod_0004,1,2437150
angkutprima_item_04026,angkutprima,angkutprima_ord_02058,angkutprima_prod_0028,4,6418072
angkutprima_item_04027,angkutprima,angkutprima_ord_02058,angkutprima_prod_0017,1,2071929
angkutprima_item_04028,angkutprima,angkutprima_ord_02059,angkutprima_prod_0015,1,151992
angkutprima_item_04029,angkutprima,angkutprima_ord_02059,angkutprima_prod_0024,1,328430
angkutprima_item_04030,angkutprima,angkutprima_ord_02060,angkutprima_prod_0010,1,591066
angkutprima_item_04031,angkutprima,angkutprima_ord_02060,angkutprima_prod_0013,4,1957724
angkutprima_item_04032,angkutprima,angkutprima_ord_02060,angkutprima_prod_0012,1,2851515
angkutprima_item_04033,angkutprima,angkutprima_ord_02061,angkutprima_prod_0012,1,2851515
angkutprima_item_04034,angkutprima,angkutprima_ord_02062,angkutprima_prod_0030,4,7204548
angkutprima_item_04035,angkutprima,angkutprima_ord_02063,angkutprima_prod_0010,4,2364264
angkutprima_item_04036,angkutprima,angkutprima_ord_02063,angkutprima_prod_0029,1,3873457
angkutprima_item_04037,angkutprima,angkutprima_ord_02063,angkutprima_prod_0001,3,5504829
angkutprima_item_04038,angkutprima,angkutprima_ord_02064,angkutprima_prod_0010,2,1182132
angkutprima_item_04039,angkutprima,angkutprima_ord_02065,angkutprima_prod_0001,3,5504829
angkutprima_item_04040,angkutprima,angkutprima_ord_02065,angkutprima_prod_0030,3,5403411
angkutprima_item_04041,angkutprima,angkutprima_ord_02065,angkutprima_prod_0022,3,894219
angkutprima_item_04042,angkutprima,angkutprima_ord_02066,angkutprima_prod_0001,2,3669886
angkutprima_item_04043,angkutprima,angkutprima_ord_02067,angkutprima_prod_0003,2,2509626
angkutprima_item_04044,angkutprima,angkutprima_ord_02067,angkutprima_prod_0029,2,7746914
angkutprima_item_04045,angkutprima,angkutprima_ord_02068,angkutprima_prod_0022,4,1192292
angkutprima_item_04046,angkutprima,angkutprima_ord_02068,angkutprima_prod_0016,1,1155800
angkutprima_item_04047,angkutprima,angkutprima_ord_02069,angkutprima_prod_0026,3,10909998
angkutprima_item_04048,angkutprima,angkutprima_ord_02069,angkutprima_prod_0007,4,14998832
angkutprima_item_04049,angkutprima,angkutprima_ord_02069,angkutprima_prod_0027,3,12155442
angkutprima_item_04050,angkutprima,angkutprima_ord_02070,angkutprima_prod_0024,1,328430
angkutprima_item_04051,angkutprima,angkutprima_ord_02070,angkutprima_prod_0004,1,2437150
angkutprima_item_04052,angkutprima,angkutprima_ord_02071,angkutprima_prod_0021,2,7922436
angkutprima_item_04053,angkutprima,angkutprima_ord_02071,angkutprima_prod_0017,4,8287716
angkutprima_item_04054,angkutprima,angkutprima_ord_02071,angkutprima_prod_0007,2,7499416
angkutprima_item_04055,angkutprima,angkutprima_ord_02072,angkutprima_prod_0009,4,10552992
angkutprima_item_04056,angkutprima,angkutprima_ord_02072,angkutprima_prod_0025,3,4775679
angkutprima_item_04057,angkutprima,angkutprima_ord_02072,angkutprima_prod_0018,3,12096348
angkutprima_item_04058,angkutprima,angkutprima_ord_02073,angkutprima_prod_0002,4,16889708
angkutprima_item_04059,angkutprima,angkutprima_ord_02074,angkutprima_prod_0018,4,16128464
angkutprima_item_04060,angkutprima,angkutprima_ord_02075,angkutprima_prod_0015,1,22799
angkutprima_item_04061,angkutprima,angkutprima_ord_02075,angkutprima_prod_0026,3,1636500
angkutprima_item_04062,angkutprima,angkutprima_ord_02076,angkutprima_prod_0004,3,7311450
angkutprima_item_04063,angkutprima,angkutprima_ord_02076,angkutprima_prod_0022,3,894219
angkutprima_item_04064,angkutprima,angkutprima_ord_02077,angkutprima_prod_0005,3,7480065
angkutprima_item_04065,angkutprima,angkutprima_ord_02077,angkutprima_prod_0009,3,7914744
angkutprima_item_04066,angkutprima,angkutprima_ord_02078,angkutprima_prod_0020,3,3773727
angkutprima_item_04067,angkutprima,angkutprima_ord_02078,angkutprima_prod_0020,3,3773727
angkutprima_item_04068,angkutprima,angkutprima_ord_02079,angkutprima_prod_0023,1,2595012
angkutprima_item_04069,angkutprima,angkutprima_ord_02080,angkutprima_prod_0027,3,1823316
angkutprima_item_04070,angkutprima,angkutprima_ord_02080,angkutprima_prod_0010,4,354640
angkutprima_item_04071,angkutprima,angkutprima_ord_02081,angkutprima_prod_0009,4,10552992
angkutprima_item_04072,angkutprima,angkutprima_ord_02081,angkutprima_prod_0020,2,2515818
angkutprima_item_04073,angkutprima,angkutprima_ord_02082,angkutprima_prod_0025,1,238784
angkutprima_item_04074,angkutprima,angkutprima_ord_02082,angkutprima_prod_0010,4,354640
angkutprima_item_04075,angkutprima,angkutprima_ord_02083,angkutprima_prod_0001,2,3669886
angkutprima_item_04076,angkutprima,angkutprima_ord_02084,angkutprima_prod_0006,1,1623094
angkutprima_item_04077,angkutprima,angkutprima_ord_02084,angkutprima_prod_0007,2,7499416
angkutprima_item_04078,angkutprima,angkutprima_ord_02084,angkutprima_prod_0025,1,1591893
angkutprima_item_04079,angkutprima,angkutprima_ord_02085,angkutprima_prod_0027,3,1823316
angkutprima_item_04080,angkutprima,angkutprima_ord_02085,angkutprima_prod_0023,1,389252
angkutprima_item_04081,angkutprima,angkutprima_ord_02085,angkutprima_prod_0027,3,1823316
angkutprima_item_04082,angkutprima,angkutprima_ord_02086,angkutprima_prod_0013,4,1957724
angkutprima_item_04083,angkutprima,angkutprima_ord_02086,angkutprima_prod_0021,3,11883654
angkutprima_item_04084,angkutprima,angkutprima_ord_02087,angkutprima_prod_0019,1,3159208
angkutprima_item_04085,angkutprima,angkutprima_ord_02087,angkutprima_prod_0019,4,12636832
angkutprima_item_04086,angkutprima,angkutprima_ord_02088,angkutprima_prod_0009,1,2638248
angkutprima_item_04087,angkutprima,angkutprima_ord_02088,angkutprima_prod_0009,2,5276496
angkutprima_item_04088,angkutprima,angkutprima_ord_02089,angkutprima_prod_0023,3,7785036
angkutprima_item_04089,angkutprima,angkutprima_ord_02089,angkutprima_prod_0013,2,978862
angkutprima_item_04090,angkutprima,angkutprima_ord_02089,angkutprima_prod_0015,2,303984
angkutprima_item_04091,angkutprima,angkutprima_ord_02090,angkutprima_prod_0016,1,173370
angkutprima_item_04092,angkutprima,angkutprima_ord_02090,angkutprima_prod_0028,3,722033
angkutprima_item_04093,angkutprima,angkutprima_ord_02090,angkutprima_prod_0011,1,76950
angkutprima_item_04094,angkutprima,angkutprima_ord_02091,angkutprima_prod_0005,3,1122010
angkutprima_item_04095,angkutprima,angkutprima_ord_02091,angkutprima_prod_0028,4,962711
angkutprima_item_04096,angkutprima,angkutprima_ord_02092,angkutprima_prod_0001,4,7339772
angkutprima_item_04097,angkutprima,angkutprima_ord_02092,angkutprima_prod_0030,4,7204548
angkutprima_item_04098,angkutprima,angkutprima_ord_02093,angkutprima_prod_0029,1,3873457
angkutprima_item_04099,angkutprima,angkutprima_ord_02094,angkutprima_prod_0002,2,8444854
angkutprima_item_04100,angkutprima,angkutprima_ord_02094,angkutprima_prod_0028,4,6418072
angkutprima_item_04101,angkutprima,angkutprima_ord_02095,angkutprima_prod_0025,4,6367572
angkutprima_item_04102,angkutprima,angkutprima_ord_02095,angkutprima_prod_0016,4,4623200
angkutprima_item_04103,angkutprima,angkutprima_ord_02096,angkutprima_prod_0022,3,894219
angkutprima_item_04104,angkutprima,angkutprima_ord_02096,angkutprima_prod_0029,4,15493828
angkutprima_item_04105,angkutprima,angkutprima_ord_02096,angkutprima_prod_0002,2,8444854
angkutprima_item_04106,angkutprima,angkutprima_ord_02097,angkutprima_prod_0028,3,722033
angkutprima_item_04107,angkutprima,angkutprima_ord_02097,angkutprima_prod_0007,2,1124912
angkutprima_item_04108,angkutprima,angkutprima_ord_02097,angkutprima_prod_0015,3,68396
angkutprima_item_04109,angkutprima,angkutprima_ord_02098,angkutprima_prod_0017,3,6215787
angkutprima_item_04110,angkutprima,angkutprima_ord_02098,angkutprima_prod_0024,2,656860
angkutprima_item_04111,angkutprima,angkutprima_ord_02099,angkutprima_prod_0001,4,7339772
angkutprima_item_04112,angkutprima,angkutprima_ord_02099,angkutprima_prod_0029,4,15493828
angkutprima_item_04113,angkutprima,angkutprima_ord_02099,angkutprima_prod_0018,1,4032116
angkutprima_item_04114,angkutprima,angkutprima_ord_02100,angkutprima_prod_0002,2,8444854
angkutprima_item_04115,angkutprima,angkutprima_ord_02101,angkutprima_prod_0015,2,45598
angkutprima_item_04116,angkutprima,angkutprima_ord_02101,angkutprima_prod_0018,2,1209635
angkutprima_item_04117,angkutprima,angkutprima_ord_02101,angkutprima_prod_0005,3,1122010
angkutprima_item_04118,angkutprima,angkutprima_ord_02102,angkutprima_prod_0003,2,2509626
angkutprima_item_04119,angkutprima,angkutprima_ord_02103,angkutprima_prod_0015,3,455976
angkutprima_item_04120,angkutprima,angkutprima_ord_02103,angkutprima_prod_0022,4,1192292
angkutprima_item_04121,angkutprima,angkutprima_ord_02104,angkutprima_prod_0009,2,5276496
angkutprima_item_04122,angkutprima,angkutprima_ord_02104,angkutprima_prod_0005,4,9973420
angkutprima_item_04123,angkutprima,angkutprima_ord_02105,angkutprima_prod_0029,2,7746914
angkutprima_item_04124,angkutprima,angkutprima_ord_02105,angkutprima_prod_0029,4,15493828
angkutprima_item_04125,angkutprima,angkutprima_ord_02105,angkutprima_prod_0005,2,4986710
